no dist/time data for flights between ('Albuquerque', 'Columbia'), skipping
no dist/time data for flights between ('Albuquerque', 'Columbus'), skipping
no dist/time data for flights between ('Albuquerque', 'Corpus Christi'), skipping
no dist/time data for flights between ('Albuquerque', 'Dayton'), skipping
no dist/time data for flights between ('Albuquerque', 'Daytona Beach'), skipping
no dist/time data for flights between ('Albuquerque', 'Des Moines'), skipping
no dist/time data for flights between ('Albuquerque', 'Detroit'), skipping
no dist/time data for flights between ('Albuquerque', 'Dickinson'), skipping
no dist/time data for flights between ('Albuquerque', 'Dillingham'), skipping
no dist/time data for flights between ('Albuquerque', 'Dodge City'), skipping
no dist/time data for flights between ('Albuquerque', 'Dothan'), skipping
no dist/time data for flights between ('Albuquerque', 'Dubuque'), skipping
no dist/time data for flights between ('Albuquerque', 'Duluth'), skipping
no dist/time data for flights between ('Albuquerque', 'Eagle'), skipping
no dist/time data for flights between ('Albuquerque', 'Elko'), skipping
no dist/time data for flights between ('Albuquerque', 'Elmira/Corning'), skipping
no dist/time data for flights between ('Albuquerque', 'Erie'), skipping
no dist/time data for flights between ('Albuquerque', 'Escanaba'), skipping
no dist/time data for flights between ('Albuquerque', 'Eugene'), skipping
no dist/time data for flights between ('Albuquerque', 'Evansville'), skipping
no dist/time data for flights between ('Albuquerque', 'Everett'), skipping
no dist/time data for flights between ('Albuquerque', 'Fairbanks'), skipping
no dist/time data for flights between ('Albuquerque', 'Fargo'), skipping
no dist/time data for flights between ('Albuquerque', 'Fayetteville'), skipping
no dist/time data for flights between ('Albuquerque', 'Flagstaff'), skipping
no dist/time data for flights between ('Albuquerque', 'Flint'), skipping
no dist/time data for flights between ('Albuquerque', 'Florence'), skipping
no dist/time data for flights between ('Albuquerque', 'Fort Lauderdale'), skipping
no dist/time data for flights between ('Albuquerque', 'Fort Myers'), skipping
no dist/time data for flights between ('Albuquerque', 'Fort Smith'), skipping
no dist/time data for flights between ('Albuquerque', 'Fort Wayne'), skipping
no dist/time data for flights between ('Albuquerque', 'Fresno'), skipping
no dist/time data for flights between ('Albuquerque', 'Gainesville'), skipping
no dist/time data for flights between ('Albuquerque', 'Gillette'), skipping
no dist/time data for flights between ('Albuquerque', 'Grand Forks'), skipping
no dist/time data for flights between ('Albuquerque', 'Grand Island'), skipping
no dist/time data for flights between ('Albuquerque', 'Grand Junction'), skipping
no dist/time data for flights between ('Albuquerque', 'Grand Rapids'), skipping
no dist/time data for flights between ('Albuquerque', 'Great Falls'), skipping
no dist/time data for flights between ('Albuquerque', 'Green Bay'), skipping
no dist/time data for flights between ('Albuquerque', 'Greensboro/High Point'), skipping
no dist/time data for flights between ('Albuquerque', 'Greer'), skipping
no dist/time data for flights between ('Albuquerque', 'Gulfport/Biloxi'), skipping
no dist/time data for flights between ('Albuquerque', 'Gunnison'), skipping
no dist/time data for flights between ('Albuquerque', 'Harlingen/San Benito'), skipping
no dist/time data for flights between ('Albuquerque', 'Harrisburg'), skipping
no dist/time data for flights between ('Albuquerque', 'Hartford'), skipping
no dist/time data for flights between ('Albuquerque', 'Hattiesburg/Laurel'), skipping
no dist/time data for flights between ('Albuquerque', 'Hayden'), skipping
no dist/time data for flights between ('Albuquerque', 'Helena'), skipping
no dist/time data for flights between ('Albuquerque', 'Hilo'), skipping
no dist/time data for flights between ('Albuquerque', 'Hilton Head'), skipping
no dist/time data for flights between ('Albuquerque', 'Honolulu'), skipping
no dist/time data for flights between ('Albuquerque', 'Huntsville'), skipping
no dist/time data for flights between ('Albuquerque', 'Idaho Falls'), skipping
no dist/time data for flights between ('Albuquerque', 'Indianapolis'), skipping
no dist/time data for flights between ('Albuquerque', 'Islip'), skipping
no dist/time data for flights between ('Albuquerque', 'Ithaca/Cortland'), skipping
no dist/time data for flights between ('Albuquerque', 'Jackson'), skipping
no dist/time data for flights between ('Albuquerque', 'Jackson/Vicksburg'), skipping
no dist/time data for flights between ('Albuquerque', 'Jacksonville'), skipping
no dist/time data for flights between ('Albuquerque', 'Jacksonville/Camp Lejeune'), skipping
no dist/time data for flights between ('Albuquerque', 'Joplin'), skipping
no dist/time data for flights between ('Albuquerque', 'Juneau'), skipping
no dist/time data for flights between ('Albuquerque', 'Kahului'), skipping
no dist/time data for flights between ('Albuquerque', 'Kalamazoo'), skipping
no dist/time data for flights between ('Albuquerque', 'Kalispell'), skipping
no dist/time data for flights between ('Albuquerque', 'Ketchikan'), skipping
no dist/time data for flights between ('Albuquerque', 'Key West'), skipping
no dist/time data for flights between ('Albuquerque', 'Killeen'), skipping
no dist/time data for flights between ('Albuquerque', 'Knoxville'), skipping
no dist/time data for flights between ('Albuquerque', 'Kodiak'), skipping
no dist/time data for flights between ('Albuquerque', 'Kona'), skipping
no dist/time data for flights between ('Albuquerque', 'Kotzebue'), skipping
no dist/time data for flights between ('Albuquerque', 'La Crosse'), skipping
no dist/time data for flights between ('Albuquerque', 'Lafayette'), skipping
no dist/time data for flights between ('Albuquerque', 'Lake Charles'), skipping
no dist/time data for flights between ('Albuquerque', 'Lansing'), skipping
no dist/time data for flights between ('Albuquerque', 'Laramie'), skipping
no dist/time data for flights between ('Albuquerque', 'Laredo'), skipping
no dist/time data for flights between ('Albuquerque', 'Lawton/Fort Sill'), skipping
no dist/time data for flights between ('Albuquerque', 'Lewiston'), skipping
no dist/time data for flights between ('Albuquerque', 'Lexington'), skipping
no dist/time data for flights between ('Albuquerque', 'Lihue'), skipping
no dist/time data for flights between ('Albuquerque', 'Lincoln'), skipping
no dist/time data for flights between ('Albuquerque', 'Little Rock'), skipping
no dist/time data for flights between ('Albuquerque', 'Long Beach'), skipping
no dist/time data for flights between ('Albuquerque', 'Longview'), skipping
no dist/time data for flights between ('Albuquerque', 'Louisville'), skipping
no dist/time data for flights between ('Albuquerque', 'Lubbock'), skipping
no dist/time data for flights between ('Albuquerque', 'Lynchburg'), skipping
no dist/time data for flights between ('Albuquerque', 'Madison'), skipping
no dist/time data for flights between ('Albuquerque', 'Manchester'), skipping
no dist/time data for flights between ('Albuquerque', 'Manhattan/Ft. Riley'), skipping
no dist/time data for flights between ('Albuquerque', 'Marquette'), skipping
no dist/time data for flights between ('Albuquerque', 'Medford'), skipping
no dist/time data for flights between ('Albuquerque', 'Melbourne'), skipping
no dist/time data for flights between ('Albuquerque', 'Memphis'), skipping
no dist/time data for flights between ('Albuquerque', 'Meridian'), skipping
no dist/time data for flights between ('Albuquerque', 'Miami'), skipping
no dist/time data for flights between ('Albuquerque', 'Midland/Odessa'), skipping
no dist/time data for flights between ('Albuquerque', 'Milwaukee'), skipping
no dist/time data for flights between ('Albuquerque', 'Minneapolis'), skipping
no dist/time data for flights between ('Albuquerque', 'Minot'), skipping
no dist/time data for flights between ('Albuquerque', 'Mission/McAllen/Edinburg'), skipping
no dist/time data for flights between ('Albuquerque', 'Missoula'), skipping
no dist/time data for flights between ('Albuquerque', 'Mobile'), skipping
no dist/time data for flights between ('Albuquerque', 'Moline'), skipping
no dist/time data for flights between ('Albuquerque', 'Monroe'), skipping
no dist/time data for flights between ('Albuquerque', 'Monterey'), skipping
no dist/time data for flights between ('Albuquerque', 'Montgomery'), skipping
no dist/time data for flights between ('Albuquerque', 'Montrose/Delta'), skipping
no dist/time data for flights between ('Albuquerque', 'Mosinee'), skipping
no dist/time data for flights between ('Albuquerque', 'Myrtle Beach'), skipping
no dist/time data for flights between ('Albuquerque', 'Nashville'), skipping
no dist/time data for flights between ('Albuquerque', 'New Bern/Morehead/Beaufort'), skipping
no dist/time data for flights between ('Albuquerque', 'New Orleans'), skipping
no dist/time data for flights between ('Albuquerque', 'Newark'), skipping
no dist/time data for flights between ('Albuquerque', 'Newport News/Williamsburg'), skipping
no dist/time data for flights between ('Albuquerque', 'Nome'), skipping
no dist/time data for flights between ('Albuquerque', 'Norfolk'), skipping
no dist/time data for flights between ('Albuquerque', 'North Platte'), skipping
no dist/time data for flights between ('Albuquerque', 'Oklahoma City'), skipping
no dist/time data for flights between ('Albuquerque', 'Omaha'), skipping
no dist/time data for flights between ('Albuquerque', 'Ontario'), skipping
no dist/time data for flights between ('Albuquerque', 'Orlando'), skipping
no dist/time data for flights between ('Albuquerque', 'Owensboro'), skipping
no dist/time data for flights between ('Albuquerque', 'Paducah'), skipping
no dist/time data for flights between ('Albuquerque', 'Palm Springs'), skipping
no dist/time data for flights between ('Albuquerque', 'Panama City'), skipping
no dist/time data for flights between ('Albuquerque', 'Pasco/Kennewick/Richland'), skipping
no dist/time data for flights between ('Albuquerque', 'Pellston'), skipping
no dist/time data for flights between ('Albuquerque', 'Pensacola'), skipping
no dist/time data for flights between ('Albuquerque', 'Peoria'), skipping
no dist/time data for flights between ('Albuquerque', 'Petersburg'), skipping
no dist/time data for flights between ('Albuquerque', 'Philadelphia'), skipping
no dist/time data for flights between ('Albuquerque', 'Pierre'), skipping
no dist/time data for flights between ('Albuquerque', 'Pittsburgh'), skipping
no dist/time data for flights between ('Albuquerque', 'Pocatello'), skipping
no dist/time data for flights between ('Albuquerque', 'Presque Isle/Houlton'), skipping
no dist/time data for flights between ('Albuquerque', 'Providence'), skipping
no dist/time data for flights between ('Albuquerque', 'Pullman'), skipping
no dist/time data for flights between ('Albuquerque', 'Raleigh/Durham'), skipping
no dist/time data for flights between ('Albuquerque', 'Rapid City'), skipping
no dist/time data for flights between ('Albuquerque', 'Redding'), skipping
no dist/time data for flights between ('Albuquerque', 'Reno'), skipping
no dist/time data for flights between ('Albuquerque', 'Richmond'), skipping
no dist/time data for flights between ('Albuquerque', 'Riverton/Lander'), skipping
no dist/time data for flights between ('Albuquerque', 'Roanoke'), skipping
no dist/time data for flights between ('Albuquerque', 'Rochester'), skipping
no dist/time data for flights between ('Albuquerque', 'Rock Springs'), skipping
no dist/time data for flights between ('Albuquerque', 'Sacramento'), skipping
no dist/time data for flights between ('Albuquerque', 'Saginaw/Bay City/Midland'), skipping
no dist/time data for flights between ('Albuquerque', 'Salina'), skipping
no dist/time data for flights between ('Albuquerque', 'Salisbury'), skipping
no dist/time data for flights between ('Albuquerque', 'San Angelo'), skipping
no dist/time data for flights between ('Albuquerque', 'San Jose'), skipping
no dist/time data for flights between ('Albuquerque', 'San Juan'), skipping
no dist/time data for flights between ('Albuquerque', 'San Luis Obispo'), skipping
no dist/time data for flights between ('Albuquerque', 'Santa Ana'), skipping
no dist/time data for flights between ('Albuquerque', 'Santa Barbara'), skipping
no dist/time data for flights between ('Albuquerque', 'Santa Rosa'), skipping
no dist/time data for flights between ('Albuquerque', 'Sarasota/Bradenton'), skipping
no dist/time data for flights between ('Albuquerque', 'Savannah'), skipping
no dist/time data for flights between ('Albuquerque', 'Scranton/Wilkes-Barre'), skipping
no dist/time data for flights between ('Albuquerque', 'Sheridan'), skipping
no dist/time data for flights between ('Albuquerque', 'Shreveport'), skipping
no dist/time data for flights between ('Albuquerque', 'Sioux City'), skipping
no dist/time data for flights between ('Albuquerque', 'Sioux Falls'), skipping
no dist/time data for flights between ('Albuquerque', 'Sitka'), skipping
no dist/time data for flights between ('Albuquerque', 'South Bend'), skipping
no dist/time data for flights between ('Albuquerque', 'Spokane'), skipping
no dist/time data for flights between ('Albuquerque', 'Springfield'), skipping
no dist/time data for flights between ('Albuquerque', 'St. George'), skipping
no dist/time data for flights between ('Albuquerque', 'St. Louis'), skipping
no dist/time data for flights between ('Albuquerque', 'State College'), skipping
no dist/time data for flights between ('Albuquerque', 'Sun Valley/Hailey/Ketchum'), skipping
no dist/time data for flights between ('Albuquerque', 'Syracuse'), skipping
no dist/time data for flights between ('Albuquerque', 'Tallahassee'), skipping
no dist/time data for flights between ('Albuquerque', 'Tampa'), skipping
no dist/time data for flights between ('Albuquerque', 'Texarkana'), skipping
no dist/time data for flights between ('Albuquerque', 'Traverse City'), skipping
no dist/time data for flights between ('Albuquerque', 'Tucson'), skipping
no dist/time data for flights between ('Albuquerque', 'Tulsa'), skipping
no dist/time data for flights between ('Albuquerque', 'Twin Falls'), skipping
no dist/time data for flights between ('Albuquerque', 'Tyler'), skipping
no dist/time data for flights between ('Albuquerque', 'Valdosta'), skipping
no dist/time data for flights between ('Albuquerque', 'Valparaiso'), skipping
no dist/time data for flights between ('Albuquerque', 'Vernal'), skipping
no dist/time data for flights between ('Albuquerque', 'Waco'), skipping
no dist/time data for flights between ('Albuquerque', 'Walla Walla'), skipping
no dist/time data for flights between ('Albuquerque', 'Washington'), skipping
no dist/time data for flights between ('Albuquerque', 'Watertown'), skipping
no dist/time data for flights between ('Albuquerque', 'Wenatchee'), skipping
no dist/time data for flights between ('Albuquerque', 'West Palm Beach/Palm Beach'), skipping
no dist/time data for flights between ('Albuquerque', 'White Plains'), skipping
no dist/time data for flights between ('Albuquerque', 'Wichita'), skipping
no dist/time data for flights between ('Albuquerque', 'Wichita Falls'), skipping
no dist/time data for flights between ('Albuquerque', 'Williston'), skipping
no dist/time data for flights between ('Albuquerque', 'Wilmington'), skipping
no dist/time data for flights between ('Albuquerque', 'Yakima'), skipping
no dist/time data for flights between ('Albuquerque', 'Yuma'), skipping
no dist/time data for flights between ('Alexandria', 'Amarillo'), skipping
no dist/time data for flights between ('Alexandria', 'Anchorage'), skipping
no dist/time data for flights between ('Alexandria', 'Appleton'), skipping
no dist/time data for flights between ('Alexandria', 'Asheville'), skipping
no dist/time data for flights between ('Alexandria', 'Ashland'), skipping
no dist/time data for flights between ('Alexandria', 'Aspen'), skipping
no dist/time data for flights between ('Alexandria', 'Augusta'), skipping
no dist/time data for flights between ('Alexandria', 'Austin'), skipping
no dist/time data for flights between ('Alexandria', 'Baltimore'), skipping
no dist/time data for flights between ('Alexandria', 'Bend/Redmond'), skipping
no dist/time data for flights between ('Alexandria', 'Billings'), skipping
no dist/time data for flights between ('Alexandria', 'Birmingham'), skipping
no dist/time data for flights between ('Alexandria', 'Bismarck/Mandan'), skipping
no dist/time data for flights between ('Alexandria', 'Boise'), skipping
no dist/time data for flights between ('Alexandria', 'Boston'), skipping
no dist/time data for flights between ('Alexandria', 'Bozeman'), skipping
no dist/time data for flights between ('Alexandria', 'Bristol/Johnson City/Kingsport'), skipping
no dist/time data for flights between ('Alexandria', 'Brownsville'), skipping
no dist/time data for flights between ('Alexandria', 'Buffalo'), skipping
no dist/time data for flights between ('Alexandria', 'Burbank'), skipping
no dist/time data for flights between ('Alexandria', 'Cedar City'), skipping
no dist/time data for flights between ('Alexandria', 'Cedar Rapids/Iowa City'), skipping
no dist/time data for flights between ('Alexandria', 'Champaign/Urbana'), skipping
no dist/time data for flights between ('Alexandria', 'Charleston'), skipping
no dist/time data for flights between ('Alexandria', 'Charleston/Dunbar'), skipping
no dist/time data for flights between ('Alexandria', 'Charlotte'), skipping
no dist/time data for flights between ('Alexandria', 'Charlottesville'), skipping
no dist/time data for flights between ('Alexandria', 'Chattanooga'), skipping
no dist/time data for flights between ('Alexandria', 'Chicago'), skipping
no dist/time data for flights between ('Alexandria', 'Christiansted'), skipping
no dist/time data for flights between ('Alexandria', 'Cincinnati'), skipping
no dist/time data for flights between ('Alexandria', 'Cleveland'), skipping
no dist/time data for flights between ('Alexandria', 'Colorado Springs'), skipping
no dist/time data for flights between ('Alexandria', 'Columbia'), skipping
no dist/time data for flights between ('Alexandria', 'Columbus'), skipping
no dist/time data for flights between ('Alexandria', 'Corpus Christi'), skipping
no dist/time data for flights between ('Alexandria', 'Dayton'), skipping
no dist/time data for flights between ('Alexandria', 'Daytona Beach'), skipping
no dist/time data for flights between ('Alexandria', 'Denver'), skipping
no dist/time data for flights between ('Alexandria', 'Des Moines'), skipping
no dist/time data for flights between ('Alexandria', 'Detroit'), skipping
no dist/time data for flights between ('Alexandria', 'Devils Lake'), skipping
no dist/time data for flights between ('Alexandria', 'Dickinson'), skipping
no dist/time data for flights between ('Alexandria', 'Dothan'), skipping
no dist/time data for flights between ('Alexandria', 'Durango'), skipping
no dist/time data for flights between ('Alexandria', 'Eagle'), skipping
no dist/time data for flights between ('Alexandria', 'El Paso'), skipping
no dist/time data for flights between ('Alexandria', 'Erie'), skipping
no dist/time data for flights between ('Alexandria', 'Eugene'), skipping
no dist/time data for flights between ('Alexandria', 'Evansville'), skipping
no dist/time data for flights between ('Alexandria', 'Fargo'), skipping
no dist/time data for flights between ('Alexandria', 'Fayetteville'), skipping
no dist/time data for flights between ('Alexandria', 'Flagstaff'), skipping
no dist/time data for flights between ('Alexandria', 'Fort Lauderdale'), skipping
no dist/time data for flights between ('Alexandria', 'Fort Myers'), skipping
no dist/time data for flights between ('Alexandria', 'Fort Smith'), skipping
no dist/time data for flights between ('Alexandria', 'Fort Wayne'), skipping
no dist/time data for flights between ('Alexandria', 'Fresno'), skipping
no dist/time data for flights between ('Alexandria', 'Gainesville'), skipping
no dist/time data for flights between ('Alexandria', 'Grand Island'), skipping
no dist/time data for flights between ('Alexandria', 'Grand Rapids'), skipping
no dist/time data for flights between ('Alexandria', 'Great Falls'), skipping
no dist/time data for flights between ('Alexandria', 'Green Bay'), skipping
no dist/time data for flights between ('Alexandria', 'Greensboro/High Point'), skipping
no dist/time data for flights between ('Alexandria', 'Greer'), skipping
no dist/time data for flights between ('Alexandria', 'Guam'), skipping
no dist/time data for flights between ('Alexandria', 'Gunnison'), skipping
no dist/time data for flights between ('Alexandria', 'Harrisburg'), skipping
no dist/time data for flights between ('Alexandria', 'Hartford'), skipping
no dist/time data for flights between ('Alexandria', 'Hayden'), skipping
no dist/time data for flights between ('Alexandria', 'Honolulu'), skipping
no dist/time data for flights between ('Alexandria', 'Huntsville'), skipping
no dist/time data for flights between ('Alexandria', 'Indianapolis'), skipping
no dist/time data for flights between ('Alexandria', 'Islip'), skipping
no dist/time data for flights between ('Alexandria', 'Jackson'), skipping
no dist/time data for flights between ('Alexandria', 'Jacksonville'), skipping
no dist/time data for flights between ('Alexandria', 'Jacksonville/Camp Lejeune'), skipping
no dist/time data for flights between ('Alexandria', 'Kahului'), skipping
no dist/time data for flights between ('Alexandria', 'Kansas City'), skipping
no dist/time data for flights between ('Alexandria', 'Ketchikan'), skipping
no dist/time data for flights between ('Alexandria', 'Key West'), skipping
no dist/time data for flights between ('Alexandria', 'Killeen'), skipping
no dist/time data for flights between ('Alexandria', 'Knoxville'), skipping
no dist/time data for flights between ('Alexandria', 'Kona'), skipping
no dist/time data for flights between ('Alexandria', 'La Crosse'), skipping
no dist/time data for flights between ('Alexandria', 'Lansing'), skipping
no dist/time data for flights between ('Alexandria', 'Laredo'), skipping
no dist/time data for flights between ('Alexandria', 'Las Vegas'), skipping
no dist/time data for flights between ('Alexandria', 'Lawton/Fort Sill'), skipping
no dist/time data for flights between ('Alexandria', 'Lewiston'), skipping
no dist/time data for flights between ('Alexandria', 'Lexington'), skipping
no dist/time data for flights between ('Alexandria', 'Los Angeles'), skipping
no dist/time data for flights between ('Alexandria', 'Louisville'), skipping
no dist/time data for flights between ('Alexandria', 'Lubbock'), skipping
no dist/time data for flights between ('Alexandria', 'Madison'), skipping
no dist/time data for flights between ('Alexandria', 'Manhattan/Ft. Riley'), skipping
no dist/time data for flights between ('Alexandria', 'Medford'), skipping
no dist/time data for flights between ('Alexandria', 'Melbourne'), skipping
no dist/time data for flights between ('Alexandria', 'Memphis'), skipping
no dist/time data for flights between ('Alexandria', 'Miami'), skipping
no dist/time data for flights between ('Alexandria', 'Midland/Odessa'), skipping
no dist/time data for flights between ('Alexandria', 'Milwaukee'), skipping
no dist/time data for flights between ('Alexandria', 'Minneapolis'), skipping
no dist/time data for flights between ('Alexandria', 'Minot'), skipping
no dist/time data for flights between ('Alexandria', 'Mission/McAllen/Edinburg'), skipping
no dist/time data for flights between ('Alexandria', 'Missoula'), skipping
no dist/time data for flights between ('Alexandria', 'Moline'), skipping
no dist/time data for flights between ('Alexandria', 'Montgomery'), skipping
no dist/time data for flights between ('Alexandria', 'Montrose/Delta'), skipping
no dist/time data for flights between ('Alexandria', 'Mosinee'), skipping
no dist/time data for flights between ('Alexandria', 'Myrtle Beach'), skipping
no dist/time data for flights between ('Alexandria', 'Nashville'), skipping
no dist/time data for flights between ('Alexandria', 'New York'), skipping
no dist/time data for flights between ('Alexandria', 'Newark'), skipping
no dist/time data for flights between ('Alexandria', 'Norfolk'), skipping
no dist/time data for flights between ('Alexandria', 'North Platte'), skipping
no dist/time data for flights between ('Alexandria', 'Oklahoma City'), skipping
no dist/time data for flights between ('Alexandria', 'Omaha'), skipping
no dist/time data for flights between ('Alexandria', 'Ontario'), skipping
no dist/time data for flights between ('Alexandria', 'Orlando'), skipping
no dist/time data for flights between ('Alexandria', 'Palm Springs'), skipping
no dist/time data for flights between ('Alexandria', 'Pasco/Kennewick/Richland'), skipping
no dist/time data for flights between ('Alexandria', 'Pensacola'), skipping
no dist/time data for flights between ('Alexandria', 'Philadelphia'), skipping
no dist/time data for flights between ('Alexandria', 'Phoenix'), skipping
no dist/time data for flights between ('Alexandria', 'Pittsburgh'), skipping
no dist/time data for flights between ('Alexandria', 'Plattsburgh'), skipping
no dist/time data for flights between ('Alexandria', 'Portland'), skipping
no dist/time data for flights between ('Alexandria', 'Providence'), skipping
no dist/time data for flights between ('Alexandria', 'Raleigh/Durham'), skipping
no dist/time data for flights between ('Alexandria', 'Reno'), skipping
no dist/time data for flights between ('Alexandria', 'Richmond'), skipping
no dist/time data for flights between ('Alexandria', 'Roanoke'), skipping
no dist/time data for flights between ('Alexandria', 'Rochester'), skipping
no dist/time data for flights between ('Alexandria', 'Sacramento'), skipping
no dist/time data for flights between ('Alexandria', 'Salt Lake City'), skipping
no dist/time data for flights between ('Alexandria', 'San Angelo'), skipping
no dist/time data for flights between ('Alexandria', 'San Antonio'), skipping
no dist/time data for flights between ('Alexandria', 'San Diego'), skipping
no dist/time data for flights between ('Alexandria', 'San Francisco'), skipping
no dist/time data for flights between ('Alexandria', 'San Jose'), skipping
no dist/time data for flights between ('Alexandria', 'San Juan'), skipping
no dist/time data for flights between ('Alexandria', 'San Luis Obispo'), skipping
no dist/time data for flights between ('Alexandria', 'Santa Ana'), skipping
no dist/time data for flights between ('Alexandria', 'Santa Barbara'), skipping
no dist/time data for flights between ('Alexandria', 'Santa Fe'), skipping
no dist/time data for flights between ('Alexandria', 'Sarasota/Bradenton'), skipping
no dist/time data for flights between ('Alexandria', 'Savannah'), skipping
no dist/time data for flights between ('Alexandria', 'Scottsbluff'), skipping
no dist/time data for flights between ('Alexandria', 'Scranton/Wilkes-Barre'), skipping
no dist/time data for flights between ('Alexandria', 'Seattle'), skipping
no dist/time data for flights between ('Alexandria', 'South Bend'), skipping
no dist/time data for flights between ('Alexandria', 'Spokane'), skipping
no dist/time data for flights between ('Alexandria', 'Springfield'), skipping
no dist/time data for flights between ('Alexandria', 'St. George'), skipping
no dist/time data for flights between ('Alexandria', 'St. Louis'), skipping
no dist/time data for flights between ('Alexandria', 'State College'), skipping
no dist/time data for flights between ('Alexandria', 'Syracuse'), skipping
no dist/time data for flights between ('Alexandria', 'Tallahassee'), skipping
no dist/time data for flights between ('Alexandria', 'Tampa'), skipping
no dist/time data for flights between ('Alexandria', 'Tucson'), skipping
no dist/time data for flights between ('Alexandria', 'Tulsa'), skipping
no dist/time data for flights between ('Alexandria', 'Valdosta'), skipping
no dist/time data for flights between ('Alexandria', 'Valparaiso'), skipping
no dist/time data for flights between ('Alexandria', 'Vernal'), skipping
no dist/time data for flights between ('Alexandria', 'Waco'), skipping
no dist/time data for flights between ('Alexandria', 'Washington'), skipping
no dist/time data for flights between ('Alexandria', 'Watertown'), skipping
no dist/time data for flights between ('Alexandria', 'West Palm Beach/Palm Beach'), skipping
no dist/time data for flights between ('Alexandria', 'Wichita'), skipping
no dist/time data for flights between ('Alexandria', 'Wichita Falls'), skipping
no dist/time data for flights between ('Alexandria', 'Williston'), skipping
no dist/time data for flights between ('Alexandria', 'Wilmington'), skipping
no dist/time data for flights between ('Alexandria', 'Yuma'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Amarillo'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Anchorage'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Appleton'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Arcata/Eureka'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Asheville'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Augusta'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Austin'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Bakersfield'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Baton Rouge'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Bemidji'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Birmingham'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Bismarck/Mandan'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Boise'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Boston'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Bozeman'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Brownsville'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Buffalo'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Burbank'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Casper'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Cedar Rapids/Iowa City'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Champaign/Urbana'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Charleston'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Charleston/Dunbar'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Charlotte Amalie'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Chattanooga'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Christiansted'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Cincinnati'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Cleveland'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Colorado Springs'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Columbia'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Columbus'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Corpus Christi'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Dallas'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Dallas/Fort Worth'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Dayton'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Daytona Beach'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Denver'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Des Moines'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Dothan'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Duluth'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Durango'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Eau Claire'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'El Paso'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Elko'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Erie'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Escanaba'), skipping
no dist/time data for flights between ('Allentown/Bethlehem/Easton', 'Eugene'), skipping
